timestamp,bytes_received
2025-11-26T11:04:49.904607Z,62
2025-11-26T11:04:49.966344Z,126
2025-11-26T11:04:50.028812Z,190
2025-11-26T11:04:50.089808Z,254
2025-11-26T11:04:50.152661Z,315
2025-11-26T11:04:50.215312Z,361
2025-11-26T11:04:50.277850Z,382
2025-11-26T11:04:50.339646Z,445
2025-11-26T11:04:50.402810Z,502
2025-11-26T11:04:50.465429Z,511
2025-11-26T11:04:50.536175Z,574
2025-11-26T11:04:50.590641Z,633
2025-11-26T11:04:50.652628Z,690
2025-11-26T11:04:50.715866Z,702
2025-11-26T11:04:50.777739Z,765
2025-11-26T11:04:50.839985Z,820
2025-11-26T11:04:50.901920Z,873
2025-11-26T11:04:50.964733Z,894
2025-11-26T11:04:51.027384Z,951
2025-11-26T11:04:51.089623Z,1006
2025-11-26T11:04:51.151377Z,1023
2025-11-26T11:04:51.212527Z,1080
2025-11-26T11:04:51.274763Z,1129
2025-11-26T11:04:51.338155Z,1150
2025-11-26T11:04:51.401677Z,1212
2025-11-26T11:04:51.465658Z,1268
2025-11-26T11:04:51.527337Z,1279
2025-11-26T11:04:51.589584Z,1342
2025-11-26T11:04:51.650300Z,1385
2025-11-26T11:04:51.711659Z,1406
2025-11-26T11:04:51.773663Z,1468
2025-11-26T11:04:51.835707Z,1523
2025-11-26T11:04:51.898257Z,1535
2025-11-26T11:04:51.961781Z,1598
2025-11-26T11:04:52.024158Z,1641
2025-11-26T11:04:52.087162Z,1662
2025-11-26T11:04:52.148802Z,1726
2025-11-26T11:04:52.212079Z,1787
2025-11-26T11:04:52.274701Z,1791
2025-11-26T11:04:52.336750Z,1854
2025-11-26T11:04:52.400532Z,1897
2025-11-26T11:04:52.463134Z,1918
2025-11-26T11:04:52.524827Z,1982
2025-11-26T11:04:52.650824Z,2046
2025-11-26T11:04:52.712614Z,2110
2025-11-26T11:04:52.776980Z,2153
2025-11-26T11:04:52.838948Z,2174
2025-11-26T11:04:52.900719Z,2238
2025-11-26T11:04:53.026349Z,2302
2025-11-26T11:04:53.088683Z,2366
2025-11-26T11:04:53.151228Z,2409
2025-11-26T11:04:53.214623Z,2430
2025-11-26T11:04:53.276282Z,2494
2025-11-26T11:04:53.400464Z,2558
2025-11-26T11:04:53.463354Z,2622
2025-11-26T11:04:53.525140Z,2665
2025-11-26T11:04:53.586868Z,2686
2025-11-26T11:04:53.648378Z,2750
2025-11-26T11:04:53.771297Z,2814
2025-11-26T11:04:53.832677Z,2878
2025-11-26T11:04:53.895076Z,2921
2025-11-26T11:04:53.958485Z,2942
2025-11-26T11:04:54.020843Z,3006
2025-11-26T11:04:54.144834Z,3070
2025-11-26T11:04:54.206070Z,3134
2025-11-26T11:04:54.269230Z,3177
2025-11-26T11:04:54.331188Z,3198
2025-11-26T11:04:54.393983Z,3262
2025-11-26T11:04:54.517754Z,3326
2025-11-26T11:04:54.581164Z,3390
2025-11-26T11:04:54.643697Z,3433
2025-11-26T11:04:54.705974Z,3454
2025-11-26T11:04:54.767678Z,3518
2025-11-26T11:04:54.892105Z,3582
2025-11-26T11:04:54.955985Z,3646
2025-11-26T11:04:55.018959Z,3689
2025-11-26T11:04:55.081442Z,3710
2025-11-26T11:04:55.143725Z,3774
2025-11-26T11:04:55.268563Z,3838
2025-11-26T11:04:55.330987Z,3841
2025-11-26T11:04:55.394143Z,3902
2025-11-26T11:04:55.456483Z,3945
2025-11-26T11:04:55.519365Z,3972
2025-11-26T11:04:55.582889Z,4031
2025-11-26T11:04:55.645820Z,4094
