timestamp,bytes_received
2025-11-26T10:53:51.028237Z,62
2025-11-26T10:53:51.092288Z,126
2025-11-26T10:53:51.155044Z,190
2025-11-26T10:53:51.216340Z,254
2025-11-26T10:53:51.279196Z,318
2025-11-26T10:53:51.340299Z,361
2025-11-26T10:53:51.402597Z,382
2025-11-26T10:53:51.463785Z,440
2025-11-26T10:53:51.526138Z,495
2025-11-26T10:53:51.588944Z,510
2025-11-26T10:53:51.652190Z,571
2025-11-26T10:53:51.712291Z,617
2025-11-26T10:53:51.774211Z,638
2025-11-26T10:53:51.835182Z,696
2025-11-26T10:53:51.897080Z,749
2025-11-26T10:53:51.958002Z,766
2025-11-26T10:53:52.021200Z,820
2025-11-26T10:53:52.084940Z,873
2025-11-26T10:53:52.147330Z,894
2025-11-26T10:53:52.209733Z,950
2025-11-26T10:53:52.270173Z,1003
2025-11-26T10:53:52.333256Z,1022
2025-11-26T10:53:52.395227Z,1079
2025-11-26T10:53:52.457403Z,1129
2025-11-26T10:53:52.520372Z,1150
2025-11-26T10:53:52.582900Z,1208
2025-11-26T10:53:52.645302Z,1265
2025-11-26T10:53:52.707393Z,1278
2025-11-26T10:53:52.770105Z,1340
2025-11-26T10:53:52.833031Z,1385
2025-11-26T10:53:52.894044Z,1406
2025-11-26T10:53:52.955317Z,1466
2025-11-26T10:53:53.017133Z,1521
2025-11-26T10:53:53.078259Z,1534
2025-11-26T10:53:53.141193Z,1592
2025-11-26T10:53:53.203229Z,1641
2025-11-26T10:53:53.264645Z,1662
2025-11-26T10:53:53.325871Z,1717
2025-11-26T10:53:53.389083Z,1772
2025-11-26T10:53:53.451510Z,1790
2025-11-26T10:53:53.515176Z,1851
2025-11-26T10:53:53.577981Z,1897
2025-11-26T10:53:53.641559Z,1918
2025-11-26T10:53:53.704629Z,1982
2025-11-26T10:53:53.766135Z,2037
2025-11-26T10:53:53.828051Z,2046
2025-11-26T10:53:53.890269Z,2110
2025-11-26T10:53:53.960286Z,2153
2025-11-26T10:53:54.015071Z,2174
2025-11-26T10:53:54.076924Z,2238
2025-11-26T10:53:54.140105Z,2299
2025-11-26T10:53:54.202135Z,2302
2025-11-26T10:53:54.264351Z,2366
2025-11-26T10:53:54.326403Z,2409
2025-11-26T10:53:54.389235Z,2430
2025-11-26T10:53:54.451339Z,2494
2025-11-26T10:53:54.513130Z,2558
2025-11-26T10:53:54.637317Z,2622
2025-11-26T10:53:54.699183Z,2686
2025-11-26T10:53:54.760969Z,2739
2025-11-26T10:53:54.823236Z,2750
2025-11-26T10:53:54.885210Z,2811
2025-11-26T10:53:54.948187Z,2868
2025-11-26T10:53:55.010068Z,2921
2025-11-26T10:53:55.073440Z,2942
2025-11-26T10:53:55.136194Z,3000
2025-11-26T10:53:55.199158Z,3058
2025-11-26T10:53:55.261620Z,3070
2025-11-26T10:53:55.324180Z,3134
2025-11-26T10:53:55.387221Z,3177
2025-11-26T10:53:55.451184Z,3198
2025-11-26T10:53:55.513824Z,3262
2025-11-26T10:53:55.640568Z,3326
2025-11-26T10:53:55.703139Z,3390
2025-11-26T10:53:55.765467Z,3433
2025-11-26T10:53:55.828872Z,3454
2025-11-26T10:53:55.890754Z,3518
2025-11-26T10:53:56.015170Z,3582
2025-11-26T10:53:56.078053Z,3646
2025-11-26T10:53:56.140987Z,3689
2025-11-26T10:53:56.202943Z,3710
2025-11-26T10:53:56.266274Z,3774
2025-11-26T10:53:56.328299Z,3838
2025-11-26T10:53:56.452720Z,3902
2025-11-26T10:53:56.515344Z,3966
2025-11-26T10:53:56.579121Z,4030
2025-11-26T10:53:56.702486Z,4094
