timestamp,bytes_received
2025-11-26T11:13:23.259192Z,62
2025-11-26T11:13:23.320441Z,105
2025-11-26T11:13:23.383310Z,129
2025-11-26T11:13:23.445884Z,190
2025-11-26T11:13:23.507285Z,254
2025-11-26T11:13:23.569526Z,257
2025-11-26T11:13:23.632479Z,318
2025-11-26T11:13:23.694754Z,361
2025-11-26T11:13:23.756978Z,390
2025-11-26T11:13:23.819967Z,447
2025-11-26T11:13:23.882758Z,510
2025-11-26T11:13:23.944087Z,522
2025-11-26T11:13:24.008328Z,578
2025-11-26T11:13:24.069415Z,617
2025-11-26T11:13:24.131350Z,651
2025-11-26T11:13:24.193312Z,706
2025-11-26T11:13:24.255181Z,766
2025-11-26T11:13:24.316969Z,780
2025-11-26T11:13:24.379156Z,835
2025-11-26T11:13:24.441609Z,873
2025-11-26T11:13:24.503141Z,908
2025-11-26T11:13:24.565551Z,963
2025-11-26T11:13:24.628040Z,1022
2025-11-26T11:13:24.690979Z,1040
2025-11-26T11:13:24.753683Z,1095
2025-11-26T11:13:24.816404Z,1152
2025-11-26T11:13:24.879345Z,1214
2025-11-26T11:13:24.940983Z,1226
2025-11-26T11:13:25.003256Z,1278
2025-11-26T11:13:25.067157Z,1304
2025-11-26T11:13:25.127965Z,1356
2025-11-26T11:13:25.189144Z,1409
2025-11-26T11:13:25.252213Z,1470
2025-11-26T11:13:25.314061Z,1481
2025-11-26T11:13:25.376128Z,1534
2025-11-26T11:13:25.437967Z,1554
2025-11-26T11:13:25.499981Z,1611
2025-11-26T11:13:25.562718Z,1666
2025-11-26T11:13:25.625252Z,1726
2025-11-26T11:13:25.686901Z,1738
2025-11-26T11:13:25.750148Z,1790
2025-11-26T11:13:25.811967Z,1815
2025-11-26T11:13:25.873964Z,1868
2025-11-26T11:13:25.935007Z,1923
2025-11-26T11:13:25.997947Z,1982
2025-11-26T11:13:26.060968Z,1998
2025-11-26T11:13:26.122339Z,2046
2025-11-26T11:13:26.185077Z,2074
2025-11-26T11:13:26.248369Z,2131
2025-11-26T11:13:26.311882Z,2187
2025-11-26T11:13:26.374790Z,2238
2025-11-26T11:13:26.437486Z,2266
2025-11-26T11:13:26.499832Z,2302
2025-11-26T11:13:26.562248Z,2340
2025-11-26T11:13:26.623959Z,2392
2025-11-26T11:13:26.684912Z,2447
2025-11-26T11:13:26.747217Z,2494
2025-11-26T11:13:26.809957Z,2522
2025-11-26T11:13:26.870793Z,2558
2025-11-26T11:13:26.932973Z,2593
2025-11-26T11:13:26.995240Z,2648
2025-11-26T11:13:27.057943Z,2705
2025-11-26T11:13:27.119374Z,2750
2025-11-26T11:13:27.181960Z,2778
2025-11-26T11:13:27.244687Z,2814
2025-11-26T11:13:27.305969Z,2854
2025-11-26T11:13:27.368281Z,2908
2025-11-26T11:13:27.431227Z,2965
2025-11-26T11:13:27.493511Z,3006
2025-11-26T11:13:27.555909Z,3039
2025-11-26T11:13:27.618139Z,3095
2025-11-26T11:13:27.679763Z,3148
2025-11-26T11:13:27.741535Z,3177
2025-11-26T11:13:27.803096Z,3220
2025-11-26T11:13:27.866061Z,3275
2025-11-26T11:13:27.929426Z,3326
2025-11-26T11:13:27.993044Z,3357
2025-11-26T11:13:28.054955Z,3410
2025-11-26T11:13:28.117372Z,3467
2025-11-26T11:13:28.179281Z,3518
2025-11-26T11:13:28.240933Z,3538
2025-11-26T11:13:28.304111Z,3582
2025-11-26T11:13:28.364882Z,3612
2025-11-26T11:13:28.427496Z,3668
2025-11-26T11:13:28.490127Z,3725
2025-11-26T11:13:28.554124Z,3774
2025-11-26T11:13:28.615961Z,3798
2025-11-26T11:13:28.676174Z,3838
2025-11-26T11:13:28.738290Z,3872
2025-11-26T11:13:28.800961Z,3929
2025-11-26T11:13:28.863987Z,3983
2025-11-26T11:13:28.926707Z,4030
2025-11-26T11:13:28.989670Z,4061
2025-11-26T11:13:29.051833Z,4094
