timestamp,bytes_received
2025-11-26T10:47:19.768880Z,62
2025-11-26T10:47:19.830404Z,126
2025-11-26T10:47:19.893577Z,190
2025-11-26T10:47:20.017519Z,254
2025-11-26T10:47:20.080972Z,318
2025-11-26T10:47:20.143835Z,361
2025-11-26T10:47:20.206335Z,382
2025-11-26T10:47:20.267993Z,446
2025-11-26T10:47:20.393385Z,510
2025-11-26T10:47:20.463096Z,574
2025-11-26T10:47:20.517341Z,617
2025-11-26T10:47:20.579174Z,638
2025-11-26T10:47:20.641956Z,702
2025-11-26T10:47:20.765977Z,766
2025-11-26T10:47:20.829099Z,830
2025-11-26T10:47:20.891935Z,873
2025-11-26T10:47:20.954985Z,894
2025-11-26T10:47:21.016132Z,958
2025-11-26T10:47:21.078368Z,1022
2025-11-26T10:47:21.201416Z,1086
2025-11-26T10:47:21.263735Z,1150
2025-11-26T10:47:21.325608Z,1214
2025-11-26T10:47:21.450125Z,1278
2025-11-26T10:47:21.512740Z,1342
2025-11-26T10:47:21.575177Z,1385
2025-11-26T10:47:21.637533Z,1406
2025-11-26T10:47:21.700043Z,1470
2025-11-26T10:47:21.824123Z,1534
2025-11-26T10:47:21.886441Z,1598
2025-11-26T10:47:21.949361Z,1641
2025-11-26T10:47:22.011870Z,1662
2025-11-26T10:47:22.074089Z,1726
2025-11-26T10:47:22.198274Z,1790
2025-11-26T10:47:22.261194Z,1854
2025-11-26T10:47:22.323493Z,1897
2025-11-26T10:47:22.386397Z,1918
2025-11-26T10:47:22.447793Z,1982
2025-11-26T10:47:22.572500Z,2046
2025-11-26T10:47:22.635982Z,2110
2025-11-26T10:47:22.698191Z,2153
2025-11-26T10:47:22.760822Z,2174
2025-11-26T10:47:22.822825Z,2238
2025-11-26T10:47:22.946065Z,2302
2025-11-26T10:47:23.008585Z,2366
2025-11-26T10:47:23.070750Z,2409
2025-11-26T10:47:23.131101Z,2430
2025-11-26T10:47:23.194229Z,2494
2025-11-26T10:47:23.318824Z,2558
2025-11-26T10:47:23.380375Z,2622
2025-11-26T10:47:23.443139Z,2665
2025-11-26T10:47:23.505768Z,2686
2025-11-26T10:47:23.568356Z,2750
2025-11-26T10:47:23.693382Z,2814
2025-11-26T10:47:23.756361Z,2820
2025-11-26T10:47:23.818878Z,2878
2025-11-26T10:47:23.880931Z,2942
2025-11-26T10:47:23.943840Z,3006
2025-11-26T10:47:24.068675Z,3070
2025-11-26T10:47:24.129642Z,3076
2025-11-26T10:47:24.192221Z,3134
2025-11-26T10:47:24.254681Z,3198
2025-11-26T10:47:24.316707Z,3262
2025-11-26T10:47:24.442290Z,3326
2025-11-26T10:47:24.504246Z,3336
2025-11-26T10:47:24.566053Z,3390
2025-11-26T10:47:24.627039Z,3454
2025-11-26T10:47:24.689445Z,3518
2025-11-26T10:47:24.752000Z,3519
2025-11-26T10:47:24.813748Z,3582
2025-11-26T10:47:24.877199Z,3594
2025-11-26T10:47:24.940073Z,3651
2025-11-26T10:47:25.000589Z,3710
2025-11-26T10:47:25.061725Z,3774
2025-11-26T10:47:25.124038Z,3775
2025-11-26T10:47:25.187816Z,3838
2025-11-26T10:47:25.251540Z,3855
2025-11-26T10:47:25.313246Z,3910
2025-11-26T10:47:25.375400Z,3966
2025-11-26T10:47:25.438489Z,4030
2025-11-26T10:47:25.499214Z,4039
2025-11-26T10:47:25.562325Z,4094
