timestamp,bytes_received
2025-11-26T10:41:51.156854Z,62
2025-11-26T10:41:51.219563Z,126
2025-11-26T10:41:51.282393Z,190
2025-11-26T10:41:51.407003Z,254
2025-11-26T10:41:51.469533Z,318
2025-11-26T10:41:51.531815Z,362
2025-11-26T10:41:51.593822Z,382
2025-11-26T10:41:51.656591Z,446
2025-11-26T10:41:51.781733Z,510
2025-11-26T10:41:51.850082Z,574
2025-11-26T10:41:51.907214Z,618
2025-11-26T10:41:51.969235Z,638
2025-11-26T10:41:52.030545Z,702
2025-11-26T10:41:52.092940Z,766
2025-11-26T10:41:52.156046Z,767
2025-11-26T10:41:52.217835Z,830
2025-11-26T10:41:52.279088Z,894
2025-11-26T10:41:52.341969Z,958
2025-11-26T10:41:52.467261Z,1022
2025-11-26T10:41:52.529007Z,1086
2025-11-26T10:41:52.592009Z,1130
2025-11-26T10:41:52.654788Z,1150
2025-11-26T10:41:52.717331Z,1214
2025-11-26T10:41:52.839900Z,1278
2025-11-26T10:41:52.902087Z,1342
2025-11-26T10:41:52.964215Z,1386
2025-11-26T10:41:53.026307Z,1406
2025-11-26T10:41:53.087847Z,1470
2025-11-26T10:41:53.213802Z,1534
2025-11-26T10:41:53.277672Z,1598
2025-11-26T10:41:53.339256Z,1642
2025-11-26T10:41:53.401794Z,1662
2025-11-26T10:41:53.463070Z,1726
2025-11-26T10:41:53.586829Z,1790
2025-11-26T10:41:53.649496Z,1793
2025-11-26T10:41:53.712781Z,1854
2025-11-26T10:41:53.774099Z,1918
2025-11-26T10:41:53.836703Z,1982
2025-11-26T10:41:53.960696Z,2046
2025-11-26T10:41:54.023079Z,2110
2025-11-26T10:41:54.086600Z,2154
2025-11-26T10:41:54.149781Z,2174
2025-11-26T10:41:54.212801Z,2238
2025-11-26T10:41:54.275441Z,2302
2025-11-26T10:41:54.337403Z,2303
2025-11-26T10:41:54.400898Z,2366
2025-11-26T10:41:54.462008Z,2410
2025-11-26T10:41:54.524959Z,2430
2025-11-26T10:41:54.586364Z,2494
2025-11-26T10:41:54.648401Z,2558
2025-11-26T10:41:54.710350Z,2559
2025-11-26T10:41:54.773472Z,2622
2025-11-26T10:41:54.837173Z,2666
2025-11-26T10:41:54.899605Z,2688
2025-11-26T10:41:54.961785Z,2750
2025-11-26T10:41:55.024019Z,2814
2025-11-26T10:41:55.087348Z,2819
2025-11-26T10:41:55.149978Z,2878
2025-11-26T10:41:55.211619Z,2922
2025-11-26T10:41:55.274832Z,2951
2025-11-26T10:41:55.338329Z,3006
2025-11-26T10:41:55.399570Z,3070
2025-11-26T10:41:55.461518Z,3081
2025-11-26T10:41:55.524354Z,3136
2025-11-26T10:41:55.586286Z,3178
2025-11-26T10:41:55.647932Z,3208
2025-11-26T10:41:55.711782Z,3267
2025-11-26T10:41:55.773484Z,3326
2025-11-26T10:41:55.836329Z,3341
2025-11-26T10:41:55.899999Z,3398
2025-11-26T10:41:55.960686Z,3454
2025-11-26T10:41:56.024742Z,3518
2025-11-26T10:41:56.087309Z,3531
2025-11-26T10:41:56.149607Z,3583
2025-11-26T10:41:56.211272Z,3604
2025-11-26T10:41:56.273613Z,3657
2025-11-26T10:41:56.335946Z,3712
2025-11-26T10:41:56.398811Z,3774
2025-11-26T10:41:56.460743Z,3788
2025-11-26T10:41:56.523146Z,3839
2025-11-26T10:41:56.586013Z,3862
2025-11-26T10:41:56.647210Z,3915
2025-11-26T10:41:56.709160Z,3972
2025-11-26T10:41:56.771230Z,4030
2025-11-26T10:41:56.833973Z,4043
2025-11-26T10:41:56.896754Z,4094
