timestamp,bytes_received
2025-11-26T12:32:58.486765Z,62
2025-11-26T12:32:58.549454Z,126
2025-11-26T12:32:58.611778Z,190
2025-11-26T12:32:58.736057Z,254
2025-11-26T12:32:58.798413Z,318
2025-11-26T12:32:58.860745Z,361
2025-11-26T12:32:58.922515Z,382
2025-11-26T12:32:58.984586Z,446
2025-11-26T12:32:59.110037Z,510
2025-11-26T12:32:59.174186Z,574
2025-11-26T12:32:59.236327Z,617
2025-11-26T12:32:59.298248Z,638
2025-11-26T12:32:59.360275Z,702
2025-11-26T12:32:59.483009Z,766
2025-11-26T12:32:59.545426Z,830
2025-11-26T12:32:59.608158Z,873
2025-11-26T12:32:59.669931Z,894
2025-11-26T12:32:59.733193Z,958
2025-11-26T12:32:59.858263Z,1022
2025-11-26T12:32:59.920888Z,1086
2025-11-26T12:32:59.983461Z,1129
2025-11-26T12:33:00.044805Z,1150
2025-11-26T12:33:00.106907Z,1214
2025-11-26T12:33:00.230149Z,1278
2025-11-26T12:33:00.292631Z,1342
2025-11-26T12:33:00.355717Z,1385
2025-11-26T12:33:00.417470Z,1406
2025-11-26T12:33:00.479372Z,1470
2025-11-26T12:33:00.605788Z,1534
2025-11-26T12:33:00.668302Z,1598
2025-11-26T12:33:00.731404Z,1641
2025-11-26T12:33:00.793910Z,1662
2025-11-26T12:33:00.856030Z,1726
2025-11-26T12:33:00.982169Z,1790
2025-11-26T12:33:01.044844Z,1854
2025-11-26T12:33:01.106049Z,1897
2025-11-26T12:33:01.168058Z,1918
2025-11-26T12:33:01.231042Z,1982
2025-11-26T12:33:01.292846Z,2046
2025-11-26T12:33:01.417299Z,2110
2025-11-26T12:33:01.480374Z,2174
2025-11-26T12:33:01.542807Z,2238
2025-11-26T12:33:01.667906Z,2302
2025-11-26T12:33:01.729474Z,2366
2025-11-26T12:33:01.790915Z,2409
2025-11-26T12:33:01.853020Z,2430
2025-11-26T12:33:01.914039Z,2494
2025-11-26T12:33:02.039190Z,2558
2025-11-26T12:33:02.102025Z,2622
2025-11-26T12:33:02.165228Z,2665
2025-11-26T12:33:02.228694Z,2686
2025-11-26T12:33:02.291320Z,2750
2025-11-26T12:33:02.417424Z,2814
2025-11-26T12:33:02.479042Z,2818
2025-11-26T12:33:02.541980Z,2878
2025-11-26T12:33:02.604387Z,2942
2025-11-26T12:33:02.666620Z,3006
2025-11-26T12:33:02.729554Z,3007
2025-11-26T12:33:02.792275Z,3070
2025-11-26T12:33:02.854341Z,3079
2025-11-26T12:33:02.916061Z,3135
2025-11-26T12:33:02.978165Z,3198
2025-11-26T12:33:03.040950Z,3262
2025-11-26T12:33:03.102740Z,3264
2025-11-26T12:33:03.165744Z,3326
2025-11-26T12:33:03.227833Z,3338
2025-11-26T12:33:03.289133Z,3393
2025-11-26T12:33:03.351634Z,3454
2025-11-26T12:33:03.414492Z,3518
2025-11-26T12:33:03.476484Z,3523
2025-11-26T12:33:03.539323Z,3582
2025-11-26T12:33:03.602970Z,3646
2025-11-26T12:33:03.664511Z,3689
2025-11-26T12:33:03.727184Z,3710
2025-11-26T12:33:03.789177Z,3774
2025-11-26T12:33:03.850544Z,3838
2025-11-26T12:33:03.973548Z,3902
2025-11-26T12:33:04.034476Z,3945
2025-11-26T12:33:04.096139Z,3966
2025-11-26T12:33:04.158947Z,4030
2025-11-26T12:33:04.222050Z,4094
