timestamp,bytes_received
2025-11-26T10:02:33.940887Z,61
2025-11-26T10:02:34.000703Z,125
2025-11-26T10:02:34.064532Z,189
2025-11-26T10:02:34.189011Z,253
2025-11-26T10:02:34.252124Z,256
2025-11-26T10:02:34.314120Z,317
2025-11-26T10:02:34.378156Z,381
2025-11-26T10:02:34.441166Z,445
2025-11-26T10:02:34.567394Z,509
2025-11-26T10:02:34.630431Z,573
2025-11-26T10:02:34.691138Z,618
2025-11-26T10:02:34.751364Z,637
2025-11-26T10:02:34.813216Z,701
2025-11-26T10:02:34.938470Z,765
2025-11-26T10:02:35.002509Z,829
2025-11-26T10:02:35.064083Z,874
2025-11-26T10:02:35.125634Z,893
2025-11-26T10:02:35.187148Z,957
2025-11-26T10:02:35.313473Z,1021
2025-11-26T10:02:35.375582Z,1085
2025-11-26T10:02:35.437155Z,1130
2025-11-26T10:02:35.499292Z,1149
2025-11-26T10:02:35.561656Z,1213
2025-11-26T10:02:35.686591Z,1277
2025-11-26T10:02:35.747337Z,1341
2025-11-26T10:02:35.811507Z,1386
2025-11-26T10:02:35.873972Z,1405
2025-11-26T10:02:35.936271Z,1469
2025-11-26T10:02:36.060903Z,1533
2025-11-26T10:02:36.122890Z,1537
2025-11-26T10:02:36.185188Z,1597
2025-11-26T10:02:36.247854Z,1661
2025-11-26T10:02:36.309690Z,1725
2025-11-26T10:02:36.434177Z,1789
2025-11-26T10:02:36.496696Z,1796
2025-11-26T10:02:36.558872Z,1853
2025-11-26T10:02:36.622335Z,1917
2025-11-26T10:02:36.684405Z,1981
2025-11-26T10:02:36.809147Z,2045
2025-11-26T10:02:36.870514Z,2055
2025-11-26T10:02:36.933126Z,2110
2025-11-26T10:02:36.994618Z,2173
2025-11-26T10:02:37.056272Z,2237
2025-11-26T10:02:37.181083Z,2301
2025-11-26T10:02:37.242521Z,2308
2025-11-26T10:02:37.305381Z,2365
2025-11-26T10:02:37.366669Z,2429
2025-11-26T10:02:37.430409Z,2493
2025-11-26T10:02:37.554753Z,2557
2025-11-26T10:02:37.617531Z,2569
2025-11-26T10:02:37.679555Z,2624
2025-11-26T10:02:37.742104Z,2685
2025-11-26T10:02:37.805312Z,2749
2025-11-26T10:02:37.867673Z,2755
2025-11-26T10:02:37.930795Z,2813
2025-11-26T10:02:37.992156Z,2827
2025-11-26T10:02:38.053098Z,2880
2025-11-26T10:02:38.115249Z,2941
2025-11-26T10:02:38.176328Z,3005
2025-11-26T10:02:38.239970Z,3011
2025-11-26T10:02:38.303541Z,3070
2025-11-26T10:02:38.365533Z,3133
2025-11-26T10:02:38.427491Z,3197
2025-11-26T10:02:38.490921Z,3261
2025-11-26T10:02:38.614900Z,3325
2025-11-26T10:02:38.678320Z,3389
2025-11-26T10:02:38.740667Z,3434
2025-11-26T10:02:38.801560Z,3453
2025-11-26T10:02:38.863404Z,3517
2025-11-26T10:02:38.986795Z,3581
2025-11-26T10:02:39.048868Z,3645
2025-11-26T10:02:39.112345Z,3690
2025-11-26T10:02:39.174656Z,3709
2025-11-26T10:02:39.235923Z,3773
2025-11-26T10:02:39.361784Z,3837
2025-11-26T10:02:39.424828Z,3901
2025-11-26T10:02:39.488479Z,3946
2025-11-26T10:02:39.550986Z,3965
2025-11-26T10:02:39.612132Z,4029
2025-11-26T10:02:39.673517Z,4093
2025-11-26T10:02:39.735774Z,4094
