timestamp,bytes_received
2025-11-26T12:39:39.696592Z,62
2025-11-26T12:39:39.759330Z,126
2025-11-26T12:39:39.821501Z,190
2025-11-26T12:39:39.945123Z,254
2025-11-26T12:39:40.006451Z,259
2025-11-26T12:39:40.068609Z,318
2025-11-26T12:39:40.130712Z,382
2025-11-26T12:39:40.193038Z,446
2025-11-26T12:39:40.318409Z,510
2025-11-26T12:39:40.380947Z,518
2025-11-26T12:39:40.449819Z,575
2025-11-26T12:39:40.505370Z,638
2025-11-26T12:39:40.567658Z,702
2025-11-26T12:39:40.630298Z,703
2025-11-26T12:39:40.692981Z,766
2025-11-26T12:39:40.754080Z,830
2025-11-26T12:39:40.816151Z,873
2025-11-26T12:39:40.877515Z,894
2025-11-26T12:39:40.939437Z,958
2025-11-26T12:39:41.002346Z,1022
2025-11-26T12:39:41.124940Z,1086
2025-11-26T12:39:41.188304Z,1150
2025-11-26T12:39:41.250849Z,1214
2025-11-26T12:39:41.376336Z,1278
2025-11-26T12:39:41.439043Z,1342
2025-11-26T12:39:41.502116Z,1385
2025-11-26T12:39:41.564322Z,1406
2025-11-26T12:39:41.626378Z,1470
2025-11-26T12:39:41.752731Z,1534
2025-11-26T12:39:41.815505Z,1598
2025-11-26T12:39:41.877477Z,1641
2025-11-26T12:39:41.938943Z,1662
2025-11-26T12:39:42.002066Z,1726
2025-11-26T12:39:42.126870Z,1790
2025-11-26T12:39:42.187822Z,1854
2025-11-26T12:39:42.249526Z,1897
2025-11-26T12:39:42.312173Z,1918
2025-11-26T12:39:42.374111Z,1982
2025-11-26T12:39:42.498769Z,2046
2025-11-26T12:39:42.561200Z,2110
2025-11-26T12:39:42.623824Z,2153
2025-11-26T12:39:42.685696Z,2174
2025-11-26T12:39:42.748801Z,2238
2025-11-26T12:39:42.810603Z,2302
2025-11-26T12:39:42.936129Z,2366
2025-11-26T12:39:42.998497Z,2430
2025-11-26T12:39:43.061569Z,2494
2025-11-26T12:39:43.186086Z,2558
2025-11-26T12:39:43.247929Z,2622
2025-11-26T12:39:43.310814Z,2665
2025-11-26T12:39:43.373055Z,2686
2025-11-26T12:39:43.434393Z,2750
2025-11-26T12:39:43.557517Z,2814
2025-11-26T12:39:43.619443Z,2878
2025-11-26T12:39:43.681234Z,2921
2025-11-26T12:39:43.743506Z,2942
2025-11-26T12:39:43.806299Z,3006
2025-11-26T12:39:43.930432Z,3070
2025-11-26T12:39:43.993732Z,3134
2025-11-26T12:39:44.056658Z,3177
2025-11-26T12:39:44.119661Z,3198
2025-11-26T12:39:44.180900Z,3262
2025-11-26T12:39:44.304779Z,3326
2025-11-26T12:39:44.367563Z,3390
2025-11-26T12:39:44.431306Z,3433
2025-11-26T12:39:44.494957Z,3454
2025-11-26T12:39:44.557055Z,3518
2025-11-26T12:39:44.680052Z,3582
2025-11-26T12:39:44.742266Z,3646
2025-11-26T12:39:44.804922Z,3689
2025-11-26T12:39:44.867605Z,3710
2025-11-26T12:39:44.930944Z,3774
2025-11-26T12:39:45.056310Z,3838
2025-11-26T12:39:45.117872Z,3902
2025-11-26T12:39:45.180129Z,3945
2025-11-26T12:39:45.242487Z,3966
2025-11-26T12:39:45.306235Z,4030
2025-11-26T12:39:45.429022Z,4094
