timestamp,bytes_received
2025-11-26T09:42:50.170372Z,63
2025-11-26T09:42:50.233383Z,127
2025-11-26T09:42:50.295796Z,191
2025-11-26T09:42:50.357074Z,192
2025-11-26T09:42:50.419837Z,255
2025-11-26T09:42:50.481301Z,265
2025-11-26T09:42:50.543528Z,320
2025-11-26T09:42:50.605780Z,383
2025-11-26T09:42:50.668474Z,447
2025-11-26T09:42:50.790975Z,511
2025-11-26T09:42:50.853617Z,520
2025-11-26T09:42:50.917017Z,575
2025-11-26T09:42:50.978634Z,639
2025-11-26T09:42:51.040942Z,703
2025-11-26T09:42:51.165628Z,767
2025-11-26T09:42:51.226329Z,776
2025-11-26T09:42:51.289433Z,833
2025-11-26T09:42:51.352578Z,895
2025-11-26T09:42:51.415127Z,959
2025-11-26T09:42:51.477335Z,1023
2025-11-26T09:42:51.540650Z,1087
2025-11-26T09:42:51.601811Z,1130
2025-11-26T09:42:51.664485Z,1151
2025-11-26T09:42:51.726430Z,1215
2025-11-26T09:42:51.852184Z,1279
2025-11-26T09:42:51.914918Z,1343
2025-11-26T09:42:51.977185Z,1386
2025-11-26T09:42:52.039399Z,1407
2025-11-26T09:42:52.101069Z,1471
2025-11-26T09:42:52.225211Z,1535
2025-11-26T09:42:52.286218Z,1599
2025-11-26T09:42:52.348036Z,1642
2025-11-26T09:42:52.410131Z,1663
2025-11-26T09:42:52.473285Z,1727
2025-11-26T09:42:52.598756Z,1791
2025-11-26T09:42:52.661197Z,1855
2025-11-26T09:42:52.722765Z,1898
2025-11-26T09:42:52.785393Z,1919
2025-11-26T09:42:52.846974Z,1983
2025-11-26T09:42:52.971971Z,2047
2025-11-26T09:42:53.034703Z,2111
2025-11-26T09:42:53.095462Z,2154
2025-11-26T09:42:53.158125Z,2175
2025-11-26T09:42:53.220144Z,2239
2025-11-26T09:42:53.344779Z,2303
2025-11-26T09:42:53.406292Z,2367
2025-11-26T09:42:53.469940Z,2410
2025-11-26T09:42:53.532807Z,2431
2025-11-26T09:42:53.596252Z,2495
2025-11-26T09:42:53.658826Z,2559
2025-11-26T09:42:53.720972Z,2560
2025-11-26T09:42:53.783123Z,2623
2025-11-26T09:42:53.844888Z,2687
2025-11-26T09:42:53.908022Z,2751
2025-11-26T09:42:54.032715Z,2815
2025-11-26T09:42:54.095797Z,2879
2025-11-26T09:42:54.158175Z,2922
2025-11-26T09:42:54.220224Z,2943
2025-11-26T09:42:54.282459Z,3007
2025-11-26T09:42:54.406868Z,3071
2025-11-26T09:42:54.468623Z,3135
2025-11-26T09:42:54.531336Z,3178
2025-11-26T09:42:54.593380Z,3199
2025-11-26T09:42:54.656247Z,3263
2025-11-26T09:42:54.782154Z,3327
2025-11-26T09:42:54.844309Z,3391
2025-11-26T09:42:54.906748Z,3434
2025-11-26T09:42:54.968732Z,3455
2025-11-26T09:42:55.032487Z,3519
2025-11-26T09:42:55.156190Z,3583
2025-11-26T09:42:55.218680Z,3647
2025-11-26T09:42:55.280987Z,3690
2025-11-26T09:42:55.343925Z,3711
2025-11-26T09:42:55.406987Z,3775
2025-11-26T09:42:55.469608Z,3778
2025-11-26T09:42:55.531860Z,3839
2025-11-26T09:42:55.593390Z,3850
2025-11-26T09:42:55.655895Z,3905
2025-11-26T09:42:55.717492Z,3946
2025-11-26T09:42:55.780174Z,3979
2025-11-26T09:42:55.841889Z,4034
2025-11-26T09:42:55.904285Z,4095
2025-11-26T09:42:55.966379Z,4096
