timestamp,bytes_received
2025-11-26T12:28:06.673054Z,714
2025-11-26T12:28:06.734324Z,1304
2025-11-26T12:28:06.796855Z,1368
2025-11-26T12:28:06.921430Z,1432
2025-11-26T12:28:06.983082Z,1436
2025-11-26T12:28:07.046486Z,1496
2025-11-26T12:28:07.108429Z,1560
2025-11-26T12:28:07.169580Z,1624
2025-11-26T12:28:07.295637Z,1688
2025-11-26T12:28:07.358470Z,1697
2025-11-26T12:28:07.420551Z,1753
2025-11-26T12:28:07.483672Z,1816
2025-11-26T12:28:07.545595Z,1880
2025-11-26T12:28:07.607262Z,1882
2025-11-26T12:28:07.669240Z,1944
2025-11-26T12:28:07.730287Z,1951
2025-11-26T12:28:07.792393Z,2009
2025-11-26T12:28:07.854798Z,2072
2025-11-26T12:28:07.917040Z,2136
2025-11-26T12:28:07.978822Z,2137
2025-11-26T12:28:08.041133Z,2200
2025-11-26T12:28:08.103613Z,2212
2025-11-26T12:28:08.166869Z,2268
2025-11-26T12:28:08.229199Z,2328
2025-11-26T12:28:08.292354Z,2392
2025-11-26T12:28:08.354048Z,2400
2025-11-26T12:28:08.416656Z,2456
2025-11-26T12:28:08.479484Z,2474
2025-11-26T12:28:08.541025Z,2527
2025-11-26T12:28:08.602514Z,2584
2025-11-26T12:28:08.665209Z,2648
2025-11-26T12:28:08.728163Z,2655
2025-11-26T12:28:08.790475Z,2712
2025-11-26T12:28:08.852490Z,2725
2025-11-26T12:28:08.913993Z,2780
2025-11-26T12:28:08.976143Z,2840
2025-11-26T12:28:09.039816Z,2904
2025-11-26T12:28:09.101329Z,2909
2025-11-26T12:28:09.163613Z,2968
2025-11-26T12:28:09.226194Z,2986
2025-11-26T12:28:09.288665Z,3040
2025-11-26T12:28:09.350223Z,3096
2025-11-26T12:28:09.412394Z,3160
2025-11-26T12:28:09.475173Z,3169
2025-11-26T12:28:09.537999Z,3224
2025-11-26T12:28:09.600470Z,3244
2025-11-26T12:28:09.663309Z,3299
2025-11-26T12:28:09.725337Z,3356
2025-11-26T12:28:09.789078Z,3416
2025-11-26T12:28:09.850261Z,3429
2025-11-26T12:28:09.912532Z,3480
2025-11-26T12:28:09.975194Z,3502
2025-11-26T12:28:10.037748Z,3557
2025-11-26T12:28:10.100008Z,3612
2025-11-26T12:28:10.162831Z,3672
2025-11-26T12:28:10.224021Z,3683
2025-11-26T12:28:10.286432Z,3736
2025-11-26T12:28:10.349197Z,3761
2025-11-26T12:28:10.412177Z,3815
2025-11-26T12:28:10.475848Z,3872
2025-11-26T12:28:10.536721Z,3928
2025-11-26T12:28:10.599816Z,3946
2025-11-26T12:28:10.661342Z,3992
2025-11-26T12:28:10.723655Z,4019
2025-11-26T12:28:10.787315Z,4078
2025-11-26T12:28:10.849993Z,4135
